full_address,nearest_mrt_station,distance,num_mrt_2km
180A BOON LAY DR,Boon Lay,1.043117092550605,3
193 PASIR RIS ST 12,Tampines East,1.1620557487885634,2
340 UBI AVE 1,Ubi,0.49039394099218875,7
708 JURONG WEST ST 71,Pioneer,0.6000404973553629,2
68 CIRCUIT RD,MacPherson,0.24876016487109578,9
213 BT BATOK ST 21,Bukit Batok,0.40761598630452134,3
514 BT BATOK ST 52,Bukit Gombak,0.5122735304327077,3
602 ANG MO KIO AVE 5,Yio Chu Kang,1.0697196412152234,2
9 PINE CL,Mountbatten,0.3808664747463777,8
450 BT PANJANG RING RD,Bukit Panjang,1.3044977903607566,2
812 TAMPINES AVE 4,Tampines West,0.18238592554806649,4
510 BEDOK NTH ST 3,Bedok Reservoir,0.5511187988543378,5
625 ANG MO KIO AVE 9,Yio Chu Kang,0.41581359250178074,2
139 SERANGOON NTH AVE 2,Kovan,1.4411451276983038,2
329 UBI AVE 1,Ubi,0.7352434669379541,7
307 HOUGANG AVE 5,Hougang,0.5927678278200149,3
623 BT BATOK CTRL,Bukit Batok,0.19647817050497718,2
296A COMPASSVALE CRES,Sengkang,0.7311233267842361,3
268B PUNGGOL FIELD,Punggol,0.584993900722222,2
603 JURONG WEST ST 62,Pioneer,0.3631340385722566,2
209 SERANGOON CTRL,Serangoon,0.511975455772463,5
121B CANBERRA ST,Sembawang,1.561157563512863,1
736 WOODLANDS CIRCLE,Woodlands,1.3268491444939408,2
535 BT PANJANG RING RD,Bukit Panjang,0.679123132112836,2
426 BEDOK NTH RD,Bedok,0.6509505907301761,5
8 TG PAGAR PLAZA,Tanjong Pagar,0.44037839062430845,10
165 BEDOK STH RD,Tanah Merah,0.7752424441361744,2
216C COMPASSVALE DR,Sengkang,0.18555083202260494,3
564 ANG MO KIO AVE 3,Ang Mo Kio,1.0925911356414808,1
407 JURONG WEST ST 42,Lakeside,1.1765703028039067,2
642 HOUGANG AVE 8,Kovan,1.3978504138610983,3
113D MCNAIR RD,Boon Keng,0.210574204304083,12
30A HOLLAND CL,Holland Village,0.42833023022517613,6
181 BT BATOK WEST AVE 8,Bukit Batok,0.7847531339931612,4
106 PASIR RIS ST 12,Pasir Ris,1.09024416960518,2
782 PASIR RIS ST 71,Pasir Ris,1.1625966989147924,1
678A JURONG WEST ST 64,Boon Lay,0.7315066446802807,3
165 WOODLANDS ST 13,Marsiling,0.0967333836714675,4
654 JLN TENAGA,Kaki Bukit,0.33021881074496245,5
158 HOUGANG ST 11,Serangoon,0.7874089459712451,6
186 BISHAN ST 13,Bishan,0.5171575530809011,6
358 YISHUN RING RD,Yishun,1.2546625436901409,2
231 BT BATOK EAST AVE 5,Bukit Batok,0.5477864351837917,2
812A CHOA CHU KANG AVE 7,Choa Chu Kang,1.3589531651243882,3
706 TAMPINES ST 71,Tampines,0.7241689851835933,3
52 SIMS PL,Aljunied,0.2647696253296312,10
43 JLN TIGA,Mountbatten,0.28319786825926957,6
122 SIMEI ST 1,Simei,0.27475889194521175,6
340 CHOA CHU KANG LOOP,Choa Chu Kang,0.22648281975058332,3
536 ANG MO KIO AVE 10,Ang Mo Kio,0.7029807285533484,2
520A TAMPINES CTRL 8,Tampines,0.4726701893952822,3
215A JURONG EAST ST 21,Chinese Garden,0.7149249845903475,3
650C JURONG WEST ST 61,Pioneer,0.14360979265069196,2
163 WOODLANDS ST 13,Marsiling,0.050397449114419346,4
114 HO CHING RD,Lakeside,1.2155343223734596,2
718 YISHUN ST 71,Yishun,0.7921065732489796,2
626 BEDOK RESERVOIR RD,Bedok North,0.2820800319467577,6
560 ANG MO KIO AVE 10,Ang Mo Kio,1.0724209458264002,2
524 HOUGANG AVE 6,Hougang,0.35782881353011564,3
131 BT BATOK WEST AVE 6,Bukit Batok,0.41423568026355817,4
2 TOH YI DR,Beauty World,0.27159755732759633,2
438 CHOA CHU KANG AVE 4,Choa Chu Kang,0.511262038613293,2
756 JURONG WEST ST 74,Boon Lay,1.3126847861354853,2
183C BOON LAY AVE,Boon Lay,1.167875298793855,3
144 PASIR RIS ST 11,Tampines East,0.8794201577620601,2
739 TAMPINES ST 72,Tampines,1.2427088569553268,2
480 SEMBAWANG DR,Sembawang,0.6425818255911847,1
427 PASIR RIS DR 6,Pasir Ris,0.8100040924785066,2
661 YISHUN AVE 4,Khatib,0.9979010734869521,2
689E WOODLANDS DR 75,Sembawang,1.3919910569416252,1
731 TAMPINES ST 71,Tampines,1.0644232494781187,2
468B ADMIRALTY DR,Sembawang,0.6690827369953999,1
146 MEI LING ST,Queenstown,0.19246915310630522,4
203B COMPASSVALE RD,Buangkok,0.46030742161271226,3
435C FERNVALE RD,Sengkang,2.0765636665878886,0
101 BT PURMEI RD,HarbourFront,0.878962422199505,4
148 MEI LING ST,Queenstown,0.17100779821988346,4
92 DAWSON RD,Queenstown,0.5847324323507667,4
679 WOODLANDS AVE 6,Woodlands,1.78520627690331,2
672A CHOA CHU KANG CRES,Yew Tee,0.4990256842685969,2
314 BT BATOK ST 32,Bukit Gombak,0.5627450256647623,2
896A TAMPINES ST 81,Tampines West,0.7163437461676133,3
298C COMPASSVALE ST,Sengkang,0.795684379008159,3
7 JLN BATU,King Albert Park,0.5151344816540352,3
734 JURONG WEST ST 73,Pioneer,0.9180456527144715,2
506 ANG MO KIO AVE 8,Ang Mo Kio,0.48921954063236683,2
670 WOODLANDS DR 71,Woodlands,1.4490122502112168,2
173B PUNGGOL FIELD,Punggol,1.2831256320394169,2
113 JURONG EAST ST 13,Chinese Garden,0.4724244638849097,4
242 KIM KEAT LINK,Toa Payoh,0.9747639468108047,10
332 TAH CHING RD,Lakeside,0.68262011649268,3
178B RIVERVALE CRES,Sengkang,1.6569026883675169,2
423 JURONG WEST AVE 1,Lakeside,0.8938263176670885,2
511 SERANGOON NTH AVE 4,Kovan,1.6131961756916418,2
296 CHOA CHU KANG AVE 2,Choa Chu Kang,0.9682536516490209,1
468 TAMPINES ST 44,Tampines East,0.4461871507684928,4
258 YISHUN ST 22,Yishun,0.8056756082022967,1
197 RIVERVALE DR,Sengkang,0.9059353734325991,3
117 BISHAN ST 12,Bishan,0.4748538227802841,6
106B DEPOT RD,Telok Blangah,1.0968457780823027,5
669C JURONG WEST ST 64,Boon Lay,0.6353483874552569,2
822 YISHUN ST 81,Khatib,0.413319311950496,2
360 WOODLANDS AVE 5,Woodlands,0.38774126028257594,3
120 BEDOK NTH ST 2,Bedok Reservoir,0.8872042951155616,4
301C PUNGGOL CTRL,Punggol,0.37712591057595146,2
7A C'WEALTH AVE,Holland Village,0.5048093640417897,8
15 UPP BOON KENG RD,Kallang,0.48010715392200765,12
648 PASIR RIS DR 10,Pasir Ris,1.33695530149925,1
169 HOUGANG AVE 1,Kovan,1.0847561633580567,4
722 CLEMENTI WEST ST 2,Clementi,1.3403871353919357,2
351 CLEMENTI AVE 2,Clementi,0.6161601442574831,2
953 HOUGANG AVE 9,Hougang,1.7451725692154643,3
132 RIVERVALE ST,Sengkang,0.9134754949225632,3
802 YISHUN RING RD,Khatib,0.18442238519427484,2
5 REDHILL CL,Redhill,0.5684237574861042,4
121A RIVERVALE DR,Sengkang,1.2061319456472337,2
923 JURONG WEST ST 92,Pioneer,0.8734506248151611,3
550 CHOA CHU KANG ST 52,Yew Tee,0.6542305038189025,2
741 WOODLANDS CIRCLE,Woodlands,1.3319114132512693,2
31 BEDOK STH AVE 2,Bedok,0.8931611960635477,3
264C COMPASSVALE BOW,Buangkok,0.35656129917406265,3
113 TECK WHYE LANE,Choa Chu Kang,1.0801024390846783,3
943 HOUGANG ST 92,Hougang,1.3597141992098616,3
469A ADMIRALTY DR,Sembawang,0.7159689437792585,1
105 JLN RAJAH,Toa Payoh,0.8766791767275016,8
408 BEDOK NTH AVE 2,Bedok,0.5765964752663946,5
621 WOODLANDS DR 52,Woodlands,1.3373973962917602,2
242 JURONG EAST ST 24,Jurong East,0.9631528375615266,3
171 BEDOK STH RD,Tanah Merah,0.7186015943517361,2
502 ANG MO KIO AVE 5,Ang Mo Kio,0.6314256398098886,2
566 PASIR RIS ST 51,Pasir Ris,0.4570685650791701,3
436 ANG MO KIO AVE 10,Ang Mo Kio,0.577610355988986,3
903 JURONG WEST ST 91,Pioneer,1.2847308721121937,2
11 TECK WHYE LANE,Bukit Panjang,0.8474440150712068,3
673 HOUGANG AVE 8,Hougang,0.8660319890262684,3
351 CHOA CHU KANG CTRL,Choa Chu Kang,0.2522725134325231,2
154 LOR 2 TOA PAYOH,Toa Payoh,0.17180644995724884,6
9 JLN KUKOH,Chinatown,0.6322303611494388,16
127 POTONG PASIR AVE 1,Potong Pasir,0.549333552377721,7
43 TELOK BLANGAH RISE,HarbourFront,0.6233137926765508,3
101 POTONG PASIR AVE 1,Potong Pasir,0.20835655175893453,7
887 TAMPINES ST 81,Tampines West,0.8890068539792276,3
750 WOODLANDS AVE 4,Woodlands,1.1700849517662035,2
101A PUNGGOL FIELD,Punggol,0.8946048417758371,2
313B SUMANG LINK,Punggol,0.5587962192907309,1
21 BEDOK STH RD,Bedok,0.5422965602022395,3
771 WOODLANDS DR 60,Woodlands,1.6803900823812266,2
201 JURONG EAST ST 21,Jurong East,0.36385813180319637,3
144 LOR 2 TOA PAYOH,Toa Payoh,0.5000173598814275,6
654C JURONG WEST ST 61,Pioneer,0.19957179794902713,2
95 GEYLANG BAHRU,Geylang Bahru,0.17371484849674912,9
472 JURONG WEST ST 41,Lakeside,0.4667131106028577,2
812B CHOA CHU KANG AVE 7,Choa Chu Kang,1.391868651352826,3
92 LOR 4 TOA PAYOH,Braddell,0.37958322863975297,5
115 BISHAN ST 12,Bishan,0.33187378646286847,6
232 BISHAN ST 22,Bishan,0.8549251996143445,4
987B JURONG WEST ST 93,Pioneer,0.31661247860926106,2
489A TAMPINES ST 45,Tampines East,0.5629937853446427,3
234 JURONG EAST ST 21,Jurong East,0.747327725519877,3
103 ANG MO KIO AVE 3,Ang Mo Kio,1.1496314048691103,2
38 TEBAN GDNS RD,Jurong East,1.3439188424520394,1
360 YISHUN RING RD,Yishun,1.2033311214104971,2
159 TAMPINES ST 12,Tampines,0.48440358897357694,5
548 ANG MO KIO AVE 10,Ang Mo Kio,0.8893394655160339,2
702 WOODLANDS DR 40,Woodlands,1.2470658557220042,2
838 YISHUN ST 81,Khatib,0.12730634904988833,2
237 CHOA CHU KANG CTRL,Choa Chu Kang,0.7943780990910048,3
543 WOODLANDS DR 16,Woodlands,1.2585730677872515,2
296B CHOA CHU KANG AVE 2,Choa Chu Kang,0.9977099554687403,1
950 JURONG WEST ST 91,Pioneer,0.9650183504733011,2
322 SEMBAWANG CL,Sembawang,0.4411588660750086,1
673A JURONG WEST ST 65,Boon Lay,0.8050039516799669,2
965 JURONG WEST ST 93,Pioneer,0.6840823198206726,2
324D SENGKANG EAST WAY,Sengkang,0.47704120024241853,3
683C JURONG WEST ST 64,Boon Lay,0.5358824745182962,3
434 JURONG WEST ST 42,Lakeside,0.9249634820979112,2
627 ANG MO KIO AVE 9,Yio Chu Kang,0.3955814271027386,2
154 YISHUN ST 11,Yishun,0.2195957406584969,2
120 BISHAN ST 12,Bishan,0.5010279077151191,6
326 BT BATOK ST 33,Bukit Gombak,0.5678211475347877,2
252 PASIR RIS ST 21,Tampines East,1.5254847526102795,2
278A COMPASSVALE BOW,Buangkok,0.3611026949884489,3
249 TAMPINES ST 21,Tampines,0.6399656923533332,5
625 BT BATOK CTRL,Bukit Batok,0.28565076099272424,2
408 JURONG WEST ST 42,Lakeside,1.1800052337402724,2
791 WOODLANDS AVE 6,Woodlands,1.8738013422481603,2
26 DOVER CRES,Dover,0.6922270416606521,6
615 HOUGANG AVE 8,Hougang,0.8998723370385123,3
401 CHOA CHU KANG AVE 3,Choa Chu Kang,0.8109569448661783,1
546A SEGAR RD,Bukit Panjang,1.4289094707646366,1
582 PASIR RIS ST 53,Pasir Ris,0.3604604728458371,1
528 HOUGANG AVE 6,Hougang,0.4685605600753169,4
406 CHOA CHU KANG AVE 3,Choa Chu Kang,0.7209747468241803,1
79E TOA PAYOH CTRL,Toa Payoh,0.36945744488174687,6
18 HOUGANG AVE 3,Kovan,0.8232991541483317,2
685B JURONG WEST ST 64,Boon Lay,0.5096651191621925,3
233 ANG MO KIO AVE 3,Ang Mo Kio,1.455729629138291,2
311 ANG MO KIO AVE 3,Ang Mo Kio,0.3852433534729338,3
111 HO CHING RD,Lakeside,1.1806669438075972,2
493 ADMIRALTY LINK,Sembawang,0.8980221804951732,1
651B JURONG WEST ST 61,Pioneer,0.11301499398078967,2
111 GANGSA RD,Bukit Panjang,0.6583928149309346,3
46 BENDEMEER RD,Bendemeer,0.2348578316777059,12
273B COMPASSVALE LINK,Buangkok,0.2517779206607525,3
808A CHOA CHU KANG AVE 1,Choa Chu Kang,1.1050785188781473,3
102 TOWNER RD,Boon Keng,0.34615476742591106,12
620 ANG MO KIO AVE 9,Yio Chu Kang,0.6029985526031104,2
426C YISHUN AVE 11,Yishun,1.53298945738229,2
93 JLN DUA,Dakota,0.19072502332770594,6
529 CHOA CHU KANG ST 51,Choa Chu Kang,0.7872110660042285,2
237 SERANGOON AVE 3,Serangoon,0.5852541905117197,5
12 ST. GEORGE'S RD,Boon Keng,0.3427701388647132,8
307A ANG MO KIO AVE 1,Ang Mo Kio,0.7262540809741844,4
12 HOLLAND AVE,Holland Village,0.24584917278882534,6
429 PASIR RIS DR 6,Pasir Ris,0.8933629724691354,2
143 MARSILING RD,Marsiling,0.542722721701806,3
184 BISHAN ST 13,Bishan,0.4909132474690582,5
19 TOH YI DR,Beauty World,0.2692403272255709,2
200B SENGKANG EAST RD,Buangkok,0.4556338311887302,3
293 BISHAN ST 22,Bishan,0.6479994544252887,4
13 UPP BOON KENG RD,Kallang,0.34159217715032464,13
158 ANG MO KIO AVE 4,Yio Chu Kang,1.0155251800735412,2
523 BT BATOK ST 52,Bukit Gombak,0.26374128759864973,3
345 BT BATOK ST 34,Bukit Gombak,0.435861048476435,4
720 JURONG WEST AVE 5,Pioneer,0.7416073411619879,2
671 WOODLANDS DR 71,Woodlands,1.3954646934839772,2
295C COMPASSVALE CRES,Sengkang,0.7988665123450966,3
484D CHOA CHU KANG AVE 5,Choa Chu Kang,1.3587815129541891,1
333 ANG MO KIO AVE 1,Ang Mo Kio,0.9883763750121393,4
840 TAMPINES ST 82,Tampines West,0.6806935050376548,3
207 PASIR RIS ST 21,Tampines East,1.3500930410008847,2
105D EDGEFIELD PLAINS,Punggol,0.9418466364770933,2
147 BT BATOK WEST AVE 6,Bukit Batok,0.6695089544889978,4
435 TAMPINES ST 43,Tampines East,0.6209617909920443,4
364 BT BATOK ST 31,Bukit Gombak,0.3349510257299025,3
422 CHOA CHU KANG AVE 4,Choa Chu Kang,0.5116718293158401,2
627 JURONG WEST ST 65,Pioneer,0.5051970130253339,2
22 GHIM MOH LINK,Buona Vista,0.5540762962280125,6
403 HOUGANG AVE 10,Hougang,0.5557359694196237,3
6 MARSILING DR,Marsiling,1.078067552204875,3
548B SEGAR RD,Bukit Panjang,1.4019128394893778,1
135 LOR AH SOO,Bartley,1.0974617690678148,4
480 PASIR RIS DR 4,Pasir Ris,1.1284150399538837,1
935 JURONG WEST ST 91,Pioneer,1.1539821079562507,3
657 JLN TENAGA,Kaki Bukit,0.258623012099688,5
58 JLN MA'MOR,Boon Keng,1.0419235536000226,9
55 LOR 5 TOA PAYOH,Braddell,0.5767277533021773,5
273B JURONG WEST AVE 3,Boon Lay,1.4510395246388952,2
364 YISHUN RING RD,Yishun,1.0680433733576151,2
217 BISHAN ST 23,Bishan,0.6555813580003808,5
20 REDHILL CL,Redhill,0.3283367774422191,4
441 JURONG WEST AVE 1,Lakeside,0.782382296073116,2
556 WOODLANDS DR 53,Woodlands,1.2452381497375362,2
6 LOR LEW LIAN,Serangoon,0.41348227034928475,6
357 ADMIRALTY DR,Sembawang,0.41557099137936376,1
121 SERANGOON NTH AVE 1,Kovan,1.7143430039611398,3
36 MOH GUAN TER,Tiong Bahru,0.4909720135937554,9
119 POTONG PASIR AVE 1,Potong Pasir,0.7420333183071166,7
467A FERNVALE LINK,Sengkang,2.0177858835520754,0
311B ANCHORVALE LANE,Sengkang,1.241755427107047,2
299A TAMPINES ST 22,Tampines East,0.717708338730756,6
107 ALJUNIED CRES,Aljunied,0.3235128667630659,9
469 CHOA CHU KANG AVE 3,Choa Chu Kang,1.142949602705555,1
20 QUEEN'S CL,Queenstown,0.7040306194890473,6
299B COMPASSVALE ST,Sengkang,0.853174611854328,3
673B EDGEFIELD PLAINS,Punggol,0.9853553709681273,1
49 JLN TIGA,Dakota,0.3866154356750798,6
513 WELLINGTON CIRCLE,Sembawang,0.5612046870238492,1
510 CHOA CHU KANG ST 51,Choa Chu Kang,0.4303357052483732,2
407 HOUGANG AVE 10,Hougang,0.3896859445798462,3
246 SERANGOON AVE 3,Serangoon,0.4975265121347737,5
674A JURONG WEST ST 65,Boon Lay,0.7543623655777321,2
665 YISHUN AVE 4,Khatib,0.8828911261619194,2
84 WHAMPOA DR,Boon Keng,0.6185531767193212,9
332 SEMBAWANG CL,Sembawang,0.43000495812300005,1
534 PASIR RIS DR 1,Pasir Ris,0.35636870255667885,3
405 FAJAR RD,Bukit Panjang,0.6243045459641019,3
367 WOODLANDS AVE 5,Woodlands,0.38490465377048333,3
765 YISHUN ST 72,Yishun,0.5269823488744185,2
22 JLN MEMBINA,Tiong Bahru,0.19292163132000195,4
147 SILAT AVE,Outram Park,0.9899298887745744,5
2 BEACH RD,Lavender,0.43877082547493346,16
769 CHOA CHU KANG ST 54,Yew Tee,0.485334010672876,2
22 REDHILL CL,Redhill,0.36129531351903305,4
229 PENDING RD,Cashew,0.9804016489225825,3
290C COMPASSVALE CRES,Sengkang,0.6329929608786478,3
222 LOR 8 TOA PAYOH,Braddell,1.0043164308414714,7
255 BANGKIT RD,Bukit Panjang,1.1878042926378989,3
894D WOODLANDS DR 50,Woodlands,0.3877783675109041,3
506A YISHUN AVE 4,Khatib,0.7984355946042542,2
132 BISHAN ST 12,Bishan,0.6919035838070146,6
541 WOODLANDS DR 16,Woodlands,1.2369335159501387,2
252 HOUGANG AVE 3,Kovan,0.8400899694942783,2
615 YISHUN RING RD,Khatib,0.3739091458288582,2
520 PASIR RIS ST 52,Pasir Ris,0.5110089847369023,1
272 BISHAN ST 24,Bishan,0.8217565182000676,4
660B JURONG WEST ST 64,Boon Lay,0.3233729932502521,2
808B CHAI CHEE RD,Bedok,0.8007036569706597,5
430D FERNVALE LINK,Sengkang,1.9752172917436903,1
269A COMPASSVALE LINK,Buangkok,0.2620388965753447,3
63 JLN MA'MOR,Boon Keng,1.0455031773125667,9
228B COMPASSVALE WALK,Sengkang,0.774696911943278,3
107 YISHUN RING RD,Yishun,0.8799964226534238,2
227 SIMEI ST 4,Simei,0.3493285827041711,6
868 WOODLANDS ST 83,Woodlands,0.9934044473361984,2
620 BT PANJANG RING RD,Bukit Panjang,0.8348299307910358,3
528 SERANGOON NTH AVE 4,Kovan,1.9038223664734055,1
262D COMPASSVALE ST,Sengkang,0.2883861089414571,3
10 ST. GEORGE'S RD,Boon Keng,0.44902440684962397,8
558 ANG MO KIO AVE 10,Ang Mo Kio,1.0771677519667773,2
21 REDHILL CL,Redhill,0.36916722813787145,4
426D YISHUN AVE 11,Yishun,1.5634939013053035,2
537 JURONG WEST AVE 1,Lakeside,0.8411010423030588,2
895A WOODLANDS DR 50,Woodlands,0.5744957062327205,3
804 YISHUN RING RD,Khatib,0.19103197036577382,2
45 CIRCUIT RD,Mattar,0.31336598775339813,8
445 ANG MO KIO AVE 10,Ang Mo Kio,0.7454913794625144,2
273B BISHAN ST 24,Bishan,0.7761682358247146,4
5 JLN BATU,King Albert Park,0.5248639057794476,3
915 TAMPINES ST 91,Tampines West,0.37295616378499286,5
417 CANBERRA RD,Sembawang,0.3234234158148429,1
208 NEW UPP CHANGI RD,Bedok,0.20717937459537772,4
120A RIVERVALE DR,Sengkang,1.14061247586474,2
807A CHAI CHEE RD,Bedok,0.8497769480972676,5
305 UBI AVE 1,Ubi,0.37186037141503564,8
157C RIVERVALE CRES,Sengkang,1.4310666404715409,2
205 MARSILING DR,Marsiling,1.3695030967596573,3
668 CHANDER RD,Little India,0.2517730520677146,19
3 JOO CHIAT RD,Eunos,0.600667647129496,7
636A PUNGGOL DR,Punggol,1.400241180609027,1
104A EDGEFIELD PLAINS,Punggol,0.9742360042578385,2
201A TAMPINES ST 21,Tampines East,0.4632421150484705,5
656C JURONG WEST ST 61,Pioneer,0.33809653902226644,2
817 TAMPINES ST 81,Tampines West,0.2851690029715446,4
606 ANG MO KIO AVE 5,Yio Chu Kang,0.9501279224018478,2
535 ANG MO KIO AVE 5,Ang Mo Kio,0.634295628617225,2
159 YISHUN ST 11,Yishun,0.3637446080960671,2
80 STRATHMORE AVE,Queenstown,0.4231559319829054,3
12 PINE CL,Mountbatten,0.280309813824442,7
8 JLN KUKOH,Chinatown,0.5631312049776417,15
119 MARSILING RISE,Woodlands,0.7070056065814314,3
101 ANG MO KIO AVE 3,Ang Mo Kio,1.126548337937279,2
204 CLEMENTI AVE 6,Clementi,0.710104949099789,1
679B PUNGGOL DR,Punggol,0.6897352335787318,1
808D CHOA CHU KANG AVE 1,Choa Chu Kang,1.1709705407711342,3
646 PUNGGOL CTRL,Punggol,1.6836750175253505,1
178 BISHAN ST 13,Bishan,0.5586902424854451,6
433 CLEMENTI AVE 3,Clementi,0.4037383322045194,2
370 BT BATOK ST 31,Bukit Gombak,0.2437739983225155,4
338 SEMBAWANG CRES,Sembawang,0.6448428823070876,1
301A ANCHORVALE DR,Sengkang,0.5102816498397672,3
202 SERANGOON CTRL,Serangoon,0.1926966633182414,5
723 TAMPINES ST 72,Tampines,1.0935118267623691,2
667 WOODLANDS RING RD,Woodlands,1.2942640766804505,2
762 CHOA CHU KANG NTH 5,Yew Tee,0.5653064030523665,2
644 YISHUN ST 61,Khatib,0.6877351275973763,2
772 BEDOK RESERVOIR VIEW,Bedok Reservoir,0.5372212546848572,5
684A WOODLANDS DR 73,Sembawang,1.8806065327912054,1
35 CIRCUIT RD,Mattar,0.39284605412788004,9
156 PASIR RIS ST 13,Tampines East,1.194734946436814,2
515A TAMPINES CTRL 7,Tampines,0.6154771298665087,3
204B COMPASSVALE DR,Buangkok,0.47441819211727904,3
339 CLEMENTI AVE 5,Clementi,0.6733112876972752,2
666B PUNGGOL DR,Punggol,1.4850390532011373,1
712 TAMPINES ST 71,Tampines,0.8460188945576927,2
532 ANG MO KIO AVE 10,Ang Mo Kio,0.6967169333119788,2
487B TAMPINES ST 45,Tampines East,0.5105664813842393,5
262 BOON LAY DR,Boon Lay,0.7031274145247539,3
162 BEDOK STH RD,Tanah Merah,0.8455521467956563,2
825 TAMPINES ST 81,Tampines West,0.7416577461969828,3
290C BT BATOK EAST AVE 3,Bukit Batok,1.016258185304495,2
303 CLEMENTI AVE 4,Clementi,0.7105809134447046,2
811 TAMPINES AVE 4,Tampines West,0.1477601274294481,4
22 TELOK BLANGAH CRES,HarbourFront,1.2304809165851573,5
425 FAJAR RD,Bukit Panjang,1.142615928555818,2
351B CANBERRA RD,Sembawang,0.19129485691250248,1
111 ANG MO KIO AVE 4,Ang Mo Kio,1.4054025731843423,2
136 MARSILING RD,Marsiling,0.7509133141414183,3
27 DOVER CRES,Dover,0.7285669922306944,6
722 JURONG WEST AVE 5,Pioneer,0.6732861749234987,2
429 CHOA CHU KANG AVE 4,Choa Chu Kang,0.5512228854321094,2
326D ANCHORVALE RD,Sengkang,0.9571324232105113,3
227A SUMANG LANE,Punggol,1.0618838742546584,2
896 TAMPINES ST 81,Tampines West,0.7113412124069023,3
402 JURONG WEST ST 42,Lakeside,1.0252889917824815,2
988A BUANGKOK GREEN,Buangkok,1.8314774054065412,2
159 PASIR RIS ST 13,Tampines East,1.0460941933265742,2
108 BT PURMEI RD,HarbourFront,1.0267509326150634,4
353 KANG CHING RD,Lakeside,0.4936006142612272,3
43 LOR 5 TOA PAYOH,Toa Payoh,0.8546454734704804,7
352 ANG MO KIO ST 32,Ang Mo Kio,0.6353219704622804,2
241 KIM KEAT LINK,Toa Payoh,0.95166850454119,8
234 ANG MO KIO AVE 3,Ang Mo Kio,1.4748300225029671,2
541 PASIR RIS ST 51,Pasir Ris,0.48309314728549424,3
3 DELTA AVE,Tiong Bahru,0.5702814685340469,7
704 WOODLANDS DR 40,Woodlands,1.1639759029509014,2
103 TECK WHYE LANE,Bukit Panjang,0.9990029368056068,3
802A KEAT HONG CL,Choa Chu Kang,1.2090285537516263,2
338 BT BATOK ST 34,Bukit Gombak,0.5139748471136456,4
143 BEDOK RESERVOIR RD,Kaki Bukit,0.4122456711578189,4
11 CANTONMENT CL,Outram Park,0.6520412948604686,10
282C SENGKANG EAST AVE,Buangkok,0.24917059191359367,3
312 CLEMENTI AVE 4,Clementi,0.48283645541817605,2
686D CHOA CHU KANG CRES,Yew Tee,0.7449889241921659,1
55 TEBAN GDNS RD,Jurong East,1.3585277447882456,1
151 RIVERVALE CRES,Sengkang,1.1604994642707502,3
182 ANG MO KIO AVE 5,Yio Chu Kang,1.06015857643642,2
488C CHOA CHU KANG AVE 5,Choa Chu Kang,1.0896432401380607,1
481 SEGAR RD,Bukit Panjang,1.6413579684768473,1
700 PASIR RIS DR 10,Pasir Ris,1.4524267263352022,1
328 JURONG EAST ST 31,Chinese Garden,0.8309002667855154,2
534 JURONG WEST ST 52,Lakeside,0.662754497883643,3
631 CHOA CHU KANG NTH 6,Yew Tee,0.10728815947951814,2
631 SENJA RD,Bukit Panjang,0.9482704766279129,4
651 YISHUN AVE 4,Yishun,0.8303692793804978,2
118 LOR 1 TOA PAYOH,Braddell,0.268506199181172,5
54 TELOK BLANGAH DR,Telok Blangah,0.38803337202022636,4
87 CIRCUIT RD,Mattar,0.4774824627539531,10
130 BT BATOK WEST AVE 6,Bukit Batok,0.47079017908965504,3
167 BISHAN ST 13,Bishan,0.8626869809028116,6
765 WOODLANDS CIRCLE,Woodlands,1.5295005046832966,2
517 PASIR RIS ST 52,Pasir Ris,0.6318589924517284,1
301B ANCHORVALE DR,Sengkang,0.5533677301841149,3
506 BT BATOK ST 52,Bukit Batok,0.6645828957449725,3
146 BEDOK RESERVOIR RD,Kaki Bukit,0.33291402241910273,5
410C FERNVALE RD,Buangkok,2.0282696973695327,0
326 TAMPINES ST 32,Tampines East,0.538929984265157,4
250 KIM KEAT LINK,Toa Payoh,1.0265085753745775,7
468 JURONG WEST ST 41,Lakeside,0.47259059916302676,3
547 PASIR RIS ST 51,Pasir Ris,0.6502148756629351,3
415 SERANGOON CTRL,Serangoon,0.09648950268601907,5
381 TAMPINES ST 32,Tampines East,0.4642280286032958,4
91 DAWSON RD,Queenstown,0.7456205239917566,4
321 ANG MO KIO AVE 1,Ang Mo Kio,0.5585983556672995,3
292B COMPASSVALE ST,Sengkang,0.5489266144299946,3
247 HOUGANG AVE 3,Kovan,0.7172399991345437,2
680 HOUGANG AVE 8,Hougang,0.8050445791132514,3
649B JURONG WEST ST 61,Pioneer,0.08589021632309074,2
497B TAMPINES ST 45,Tampines East,0.3867868373453375,5
382 TAMPINES ST 32,Tampines East,0.4394774451170009,4
4 MARINE TER,Kembangan,1.8220694188869373,1
816A KEAT HONG LINK,Choa Chu Kang,1.1527287084779794,4
515 SERANGOON NTH AVE 4,Kovan,1.752210135766257,1
330 TAMPINES ST 32,Tampines East,0.5575732526473683,4
139 BT BATOK WEST AVE 6,Bukit Batok,0.6443962231879848,4
129 POTONG PASIR AVE 1,Potong Pasir,0.5242882880875736,7
508 WOODLANDS DR 14,Woodlands,0.7095477105559383,3
